emp_no,first_name,last_name,to_date
17412,Leni,Vilarrasa,9999-01-01
17426,Sigeru,Cyne,9999-01-01
17429,Aris,Ossenbruggen,9999-01-01
17459,Xuejun,Delgrange,9999-01-01
17472,Murthy,Verhoeff,9999-01-01
17477,Rosine,Marquardt,9999-01-01
17504,Nidapan,Comyn,9999-01-01
17520,Shahab,Keohane,9999-01-01
17529,Abdelkader,Ramsey,9999-01-01
17539,Cathie,Uhrik,9999-01-01
17541,Margo,Vanwelkenhuysen,9999-01-01
17548,Xuedong,Fujisaki,9999-01-01
17552,Pradeep,Neiman,9999-01-01
17559,Annemarie,Papastamatiou,9999-01-01
17575,Gor,Duclos,9999-01-01
17581,Marl,Kushner,9999-01-01
17583,Jaroslava,Eugenio,9999-01-01
17597,Sanjai,Vidya,9999-01-01
17606,Indrajit,Prampolini,9999-01-01
17628,Saeko,Besselaar,9999-01-01
17629,Mostafa,Winter,9999-01-01
17647,Vasilis,Swab,9999-01-01
17657,Thanasis,Zucker,9999-01-01
17674,Adib,Braccini,9999-01-01
17678,Selwyn,Kakkar,9999-01-01
17704,Vatsa,Broomell,9999-01-01
17709,Aleksander,Flasterstein,9999-01-01
17715,Patricia,Dayana,9999-01-01
17722,Caolyn,Erni,9999-01-01
17728,Tsuneo,Lienhardt,9999-01-01
17739,Satoru,Chaudhury,9999-01-01
17755,Odoardo,Chaudhuri,9999-01-01
17757,Kiyomitsu,Shobatake,9999-01-01
17758,Nikolaos,Ranka,9999-01-01
17761,Adin,Matheson,9999-01-01
17762,Jahangir,Luiz,9999-01-01
17793,Sudhanshu,Baar,9999-01-01
17798,Guangming,Suessmith,9999-01-01
17816,Toshimo,Kenevan,9999-01-01
17840,Tonny,Sherertz,9999-01-01
17841,Hilary,Ramaiah,9999-01-01
17846,Falguni,Schieder,9999-01-01
17865,Djenana,Syrotiuk,9999-01-01
17871,Ebbe,Hedayat,9999-01-01
17876,Perla,Schueller,9999-01-01
17879,Bartek,Conti,9999-01-01
17907,Kotesh,Bernini,9999-01-01
17925,Adamantios,Baezner,9999-01-01
17928,Petter,Siprelle,9999-01-01
17969,Ranga,Katalagarianos,9999-01-01
17992,Zhonghua,Winter,9999-01-01
18041,Ioana,Wossner,9999-01-01
18042,Goh,Osgood,9999-01-01
18045,Zengping,Wendorf,9999-01-01
18058,Naraig,Brobst,9999-01-01
18064,Mohd,Valette,9999-01-01
18071,Hairong,Caine,9999-01-01
18076,Mari,Baranowski,9999-01-01
18092,Fuqing,Perri,9999-01-01
18110,Tetsurou,Assaf,9999-01-01
18122,Yuguang,Ghazalie,9999-01-01
18125,Aron,Poehlman,9999-01-01
18146,Zhensheng,Schiettecatte,9999-01-01
18154,Shawna,Niizuma,9999-01-01
18174,Uta,Bale,9999-01-01
18180,Adam,Murtafg,9999-01-01
18181,Gregory,Beerel,9999-01-01
18182,Dekang,Aamodt,9999-01-01
18185,Aris,Hempstead,9999-01-01
18208,Demin,Irland,9999-01-01
18212,Constantino,Journel,9999-01-01
18213,Mabhin,Larfeldt,9999-01-01
18218,Kiyotoshi,Georgakopoulos,9999-01-01
18227,Shugo,Dulay,9999-01-01
18237,Limsoon,Tramer,9999-01-01
18240,Joydip,Beerel,9999-01-01
18251,Alair,Panangaden,9999-01-01
18263,Dayanand,Fiutem,9999-01-01
18267,Atreye,Kabayashi,9999-01-01
18271,Phule,Keohane,9999-01-01
18274,Yefim,Karnin,9999-01-01
18288,Aloys,Kushnir,9999-01-01
18310,Ioana,Dalton,9999-01-01
18323,Oddvar,Tiemann,9999-01-01
18331,Danil,Junot,9999-01-01
18333,Munehiro,Plesums,9999-01-01
18337,Somnath,Masamoto,9999-01-01
18373,Alejandro,Iivonen,9999-01-01
18376,Wayne,Stranks,9999-01-01
18377,Paraskevi,Farris,9999-01-01
18389,Reinhard,Lalonde,9999-01-01
18402,Bernice,Ritzmann,9999-01-01
18414,Karlis,Kavanagh,9999-01-01
18421,Kristine,Brendel,9999-01-01
18424,Filipp,Rousseau,9999-01-01
18425,Yaghout,Murrill,9999-01-01
18450,Takahito,Hoppenstand,9999-01-01
18454,Eric,Anido,9999-01-01
18484,Ger,Bala,9999-01-01
18485,Bodh,Sudkamp,9999-01-01
18493,Jongsuk,Lukaszewicz,9999-01-01
18507,Toshiki,Etalle,9999-01-01
18517,Xiaoheng,Marshall,9999-01-01
18520,Sreenivas,Matteis,9999-01-01
18528,Zito,Pramanik,9999-01-01
18544,Beshir,Itzfeldt,9999-01-01
18550,Margo,Marciano,9999-01-01
18571,Xinglin,Flowers,9999-01-01
18575,Gadiel,Petersohn,9999-01-01
18610,Abdulah,Sigstam,9999-01-01
18643,Christ,Bernini,9999-01-01
18666,Hitofumi,Baja,9999-01-01
18670,Danae,Mikschl,9999-01-01
18679,Roded,Lambe,9999-01-01
18686,Kwangyoen,Facello,9999-01-01
18687,Serenella,Karlin,9999-01-01
18697,Oddvar,Katalagarianos,9999-01-01
18711,Yongmin,Munoz,9999-01-01
18735,Guiseppe,Swiss,9999-01-01
18751,Kien,Bellone,9999-01-01
18758,Randy,Dratva,9999-01-01
18767,Leni,Sommer,9999-01-01
18775,Shay,Akazan,9999-01-01
18814,Genevieve,Binding,9999-01-01
18817,Kristin,Xiaoshan,9999-01-01
18842,Susanne,Bain,9999-01-01
18843,Arch,Thimonier,9999-01-01
18846,Luise,Vural,9999-01-01
18855,Adib,Jonsson,9999-01-01
18864,Saniya,Kaiserswerth,9999-01-01
18871,Chaoyi,Roohalamini,9999-01-01
18879,Jinpo,Vasanthakumar,9999-01-01
18890,Pasqua,Litecky,9999-01-01
18893,Eben,Randi,9999-01-01
18897,Perry,Azumi,9999-01-01
18901,Mountaz,Loncour,9999-01-01
18919,Remco,Stille,9999-01-01
18931,Tzvetan,Simmel,9999-01-01
18932,Sigeru,Plavsic,9999-01-01
18937,Susanna,Axelband,9999-01-01
18955,Ziya,Flexer,9999-01-01
18988,Berry,Reeken,9999-01-01
19008,Dharmaraja,Koshino,9999-01-01
19015,Harjit,Fiebach,9999-01-01
19017,Sibyl,Ducloy,9999-01-01
19024,Toney,Baca,9999-01-01
19027,Ferdinand,Nanard,9999-01-01
19035,Fuqing,Bellone,9999-01-01
19051,Marek,Cappello,9999-01-01
19060,Younwoo,Guenter,9999-01-01
19070,Rutger,Vrecion,9999-01-01
19089,Badri,Ellozy,9999-01-01
19110,Sakthirel,Miake,9999-01-01
19120,Giri,Qiwen,9999-01-01
19134,Seongbin,Bakhtari,9999-01-01
19138,Xiadong,Constantine,9999-01-01
19140,JoAnne,Krichel,9999-01-01
19164,Masamitsu,Hanabata,9999-01-01
19175,Sedat,Pettey,9999-01-01
19176,Kien,Rajcani,9999-01-01
19201,Arto,Sommen,9999-01-01
19205,Moto,Sinitsyn,9999-01-01
19211,JiYoung,Oxman,9999-01-01
19226,Jaques,Rouquie,9999-01-01
19228,LiMin,Siochi,9999-01-01
19229,Rutger,Spieker,9999-01-01
19235,Ishfaq,Bottner,9999-01-01
19251,Yongmin,Kalsbeek,9999-01-01
19310,Bouchung,Guerreiro,9999-01-01
19318,Xianlong,Halevi,9999-01-01
19332,Changho,Khamsi,9999-01-01
19339,KayLiang,Benzmuller,9999-01-01
19351,Sivanarayana,Pardalos,9999-01-01
19353,Mayumi,Schaar,9999-01-01
19393,Boaz,Back,9999-01-01
19402,Berna,Legleitner,9999-01-01
19422,Florian,Budinsky,9999-01-01
19425,Xuejia,Pettey,9999-01-01
19462,Kerhong,Luff,9999-01-01
19498,Uma,Thebaut,9999-01-01
19518,Genta,Vieri,9999-01-01
19522,Rafail,Cappelletti,9999-01-01
19523,Froduald,Czaja,9999-01-01
19525,Nitsan,Lieberherr,9999-01-01
19538,Rasikan,Angelov,9999-01-01
19546,Kwan,Penz,9999-01-01
19580,Stein,Tagansky,9999-01-01
19583,Edwin,Veccia,9999-01-01
19600,Brigham,Siochi,9999-01-01
19612,Chenxi,Erdmenger,9999-01-01
19616,Niranjan,Uchoa,9999-01-01
19617,Mircea,Landherr,9999-01-01
19618,Karlis,Zizka,9999-01-01
19624,Younwoo,Wolniewicz,9999-01-01
19628,Sanjai,Berstel,9999-01-01
19634,Phuoc,Etalle,9999-01-01
19637,Dipayan,Papastamatiou,9999-01-01
19638,Baziley,Fargier,9999-01-01
19640,Tonny,Francisci,9999-01-01
19667,Munenori,Matzel,9999-01-01
19686,Falguni,Terekhov,9999-01-01
19712,Kristine,Litzler,9999-01-01
19720,Kwangyoen,Maksimenko,9999-01-01
19724,Visit,Hasham,9999-01-01
19728,Candido,Ramsey,9999-01-01
19732,Alagu,Gihr,9999-01-01
19760,Boriana,Luft,9999-01-01
19786,Hein,Pelc,9999-01-01
19798,Denis,Schmezko,9999-01-01
19803,Ziva,Kowalchuk,9999-01-01
19809,Cordelia,Sudkamp,9999-01-01
19839,Tadahiro,Hempstead,9999-01-01
19843,Mohamadou,Peir,9999-01-01
19846,Dinkar,Feldmann,9999-01-01
19847,Aamod,Lanphier,9999-01-01
19849,Weicheng,Serre,9999-01-01
19874,Xuejia,Kuzuoka,9999-01-01
19876,Sreekrishna,Bodoff,9999-01-01
19877,Elzbieta,Shumilov,9999-01-01
19893,Marla,Chvatal,9999-01-01
19898,Vidar,Aamodt,9999-01-01
19907,Xiaobin,Minakawa,9999-01-01
19924,Domenick,Lakshmanan,9999-01-01
19943,Shimshon,Schoegge,9999-01-01
19946,Owen,Levasseur,9999-01-01
19952,Conrado,Atrawala,9999-01-01
19955,IEEE,Conry,9999-01-01
19963,Luise,Lorys,9999-01-01
19968,Georg,Michaeli,9999-01-01
20044,Kiam,Gist,9999-01-01
20045,Muzhong,Staylopatis,9999-01-01
20046,Eldridge,Yoshimura,9999-01-01
20075,Mikhail,Oberman,9999-01-01
20092,Unal,Smailagic,9999-01-01
20099,Phillip,Luga,9999-01-01
20100,Utz,Heuter,9999-01-01
20108,Marsha,Lamba,9999-01-01
20113,Utz,Christianini,9999-01-01
20119,Josyula,Shigei,9999-01-01
20167,Stamatina,Kobara,9999-01-01
20169,Gil,Zuberek,9999-01-01
20171,Kazuhira,Murtha,9999-01-01
20218,Ioana,Gihr,9999-01-01
20222,Baziley,Rettelbach,9999-01-01
20224,Yefim,Parhami,9999-01-01
20225,Radoslaw,Schnabel,9999-01-01
20259,Yannik,Bratten,9999-01-01
20265,Amalendu,Willoner,9999-01-01
20294,Gonzalo,Muniz,9999-01-01
20301,Tokuyasu,Rosch,9999-01-01
20316,Kellie,Krybus,9999-01-01
20326,Serif,Neiman,9999-01-01
20352,Zito,Osgood,9999-01-01
20367,Bernt,Takanami,9999-01-01
20372,Danny,Vuskovic,9999-01-01
20380,Serge,Rettelbach,9999-01-01
20399,Yakkov,Lagarias,9999-01-01
20402,Szabolcs,Shrader,9999-01-01
20452,Qiwen,Pelc,9999-01-01
20456,Sigeru,Highland,9999-01-01
20466,Uwe,Riefers,9999-01-01
20488,Bokyung,Morrey,9999-01-01
20489,Boguslaw,Garrabrants,9999-01-01
20495,Nishit,Schahn,9999-01-01
20501,Shem,Range,9999-01-01
20505,Shin,Zwicker,9999-01-01
20548,Edwin,Bugrara,9999-01-01
20560,Adas,Cannard,9999-01-01
20571,Erez,Poujol,9999-01-01
20576,Danel,Riexinger,9999-01-01
20583,Mahendra,Siegrist,9999-01-01
20586,Akeel,Clouatre,9999-01-01
20590,Kazuhito,Christianini,9999-01-01
20625,Uno,Cusworth,9999-01-01
20628,Ung,Gunderson,9999-01-01
20632,Jeane,Rosen,9999-01-01
20636,Hsiangchu,Collavizza,9999-01-01
20644,Shuji,Cairo,9999-01-01
20656,Mohit,Talmon,9999-01-01
20674,Maria,Avouris,9999-01-01
20680,Kellyn,Basagni,9999-01-01
20693,Yefim,Flasterstein,9999-01-01
20708,Aemilian,Arlazarov,9999-01-01
20734,Fayez,Rosaz,9999-01-01
20737,Oscar,Acton,9999-01-01
20758,Branimir,Decleir,9999-01-01
20765,Steve,Viele,9999-01-01
20767,Mari,Crelier,9999-01-01
20794,Shaz,Rathonyi,9999-01-01
20808,Boguslaw,Hammerschmidt,9999-01-01
20814,Nikolaos,Munoz,9999-01-01
20833,Apostol,Melichar,9999-01-01
20849,Boguslaw,Kavraki,9999-01-01
20851,Doowon,Varman,9999-01-01
20864,Martien,Baranowski,9999-01-01
20867,Bernice,Ushiama,9999-01-01
20872,Temple,Thiran,9999-01-01
20873,Ronghao,Pelc,9999-01-01
20874,Fumiko,Rijckaert,9999-01-01
20889,Elzbieta,Sidhu,9999-01-01
20891,Zdislav,Begiun,9999-01-01
20894,Danai,Underwood,9999-01-01
20902,Rasikan,Beetstra,9999-01-01
20903,Yagil,Kemmerer,9999-01-01
20923,Menkae,Miara,9999-01-01
20927,Xiong,Stentiford,9999-01-01
20931,Honesty,Monkewich,9999-01-01
20932,Geoff,Eterovic,9999-01-01
20946,Bilhanan,Thisen,9999-01-01
20965,Tadanori,Bahl,9999-01-01
20971,Toshimi,Chaudhuri,9999-01-01
20974,Hisao,Yavatkar,9999-01-01
20981,Christoph,Furedi,9999-01-01
20984,Boutros,Iivonen,9999-01-01
21011,Demin,Zedlitz,9999-01-01
21013,Pranav,Barriga,9999-01-01
21014,Demos,Boyle,9999-01-01
21025,Hatsukazu,Jonsson,9999-01-01
21041,Heon,Raney,9999-01-01
21044,Mack,Rajala,9999-01-01
21060,Leah,Serra,9999-01-01
21091,Claude,Eppinger,9999-01-01
21095,Sandeepan,Auyong,9999-01-01
21106,Haldun,Heusch,9999-01-01
21115,Fei,Luca,9999-01-01
21117,Yongmao,Chiodo,9999-01-01
21118,Eirik,Broomell,9999-01-01
21146,Renee,Remmers,9999-01-01
21165,Mingdong,Pfau,9999-01-01
21166,Isamu,Ambroszkiewicz,9999-01-01
21172,Miomir,Domenig,9999-01-01
21180,Leszek,Magalhaes,9999-01-01
21192,Sajjad,Krohm,9999-01-01
21247,Huican,Larfeldt,9999-01-01
21268,Fusako,Stentiford,9999-01-01
21273,Masasuke,Noriega,9999-01-01
21276,Jianhui,Bratten,9999-01-01
21283,Masadi,Massonet,9999-01-01
21286,Uri,Birta,9999-01-01
21312,Mani,Bahi,9999-01-01
21314,Ramzi,Murtafg,9999-01-01
21322,Shigeichiro,Krzyzanowski,9999-01-01
21326,Shay,Snedden,9999-01-01
21340,Qiwen,Rosch,9999-01-01
21343,Navin,McFarlan,9999-01-01
21357,Aruna,Peral,9999-01-01
21359,Alper,Czap,9999-01-01
21363,Katsuyuki,Theuretzbacher,9999-01-01
21385,Mikhail,Shiratori,9999-01-01
21399,Souichi,Covnot,9999-01-01
21418,Sugwoo,Sabnani,9999-01-01
21453,Jianwen,Naudin,9999-01-01
21454,Zsolt,Pocchiola,9999-01-01
21466,Ugo,Hebert,9999-01-01
21469,Renee,Pehl,9999-01-01
21473,Youssef,Calkin,9999-01-01
21479,Jeane,Kuszyk,9999-01-01
21485,Amstein,Harllee,9999-01-01
21496,Hironobu,Norsworthy,9999-01-01
21499,Becky,Cannard,9999-01-01
21510,Geoffry,Veccia,9999-01-01
21527,DeForest,Yurov,9999-01-01
21530,Takanari,Slobodova,9999-01-01
21535,Filipp,Ramalingam,9999-01-01
21544,Owen,Silva,9999-01-01
21545,Boguslaw,Markovitch,9999-01-01
21548,Maren,Gimbel,9999-01-01
21570,Serap,Shackel,9999-01-01
21584,Shih,Vieth,9999-01-01
21588,Licheng,Masamoto,9999-01-01
21591,Hein,Rebaine,9999-01-01
21600,Indrajit,Erol,9999-01-01
21630,Utz,Birke,9999-01-01
21642,Shaz,Erman,9999-01-01
21643,Yuuichi,Maksimenko,9999-01-01
21679,Yuguang,Hedayat,9999-01-01
21686,Kinh,Jansch,9999-01-01
21716,Hironoby,Karner,9999-01-01
21717,Hairong,Bhattacharjee,9999-01-01
21723,Shushma,Jansch,9999-01-01
21738,Sachem,Varley,9999-01-01
21751,Uinam,Savasere,9999-01-01
21754,Kenroku,Jonsson,9999-01-01
21758,Susumu,Picht,9999-01-01
21773,Jayson,Melter,9999-01-01
21779,Kayoko,Lukaszewicz,9999-01-01
21782,Shahab,Chartres,9999-01-01
21785,Kazunori,Avouris,9999-01-01
21790,Gao,Rossi,9999-01-01
21807,Yinghua,Hambrick,9999-01-01
21812,Mayuko,Lichtman,9999-01-01
21816,Xiaoheng,dAstous,9999-01-01
21818,Tran,Cesareni,9999-01-01
21820,Sanjay,Khasidashvili,9999-01-01
21824,Christoph,Nitsche,9999-01-01
21827,Goa,Vesna,9999-01-01
21831,Ugo,Doering,9999-01-01
21832,Suzette,Vecchio,9999-01-01
21870,Hercules,Barreiro,9999-01-01
21878,Demin,Apsitis,9999-01-01
21888,Neelam,Schaap,9999-01-01
21903,Haldun,Murtafg,9999-01-01
21908,Fen,Parfitt,9999-01-01
21941,Houman,Swiss,9999-01-01
21949,Arie,Crelier,9999-01-01
21955,Shaowei,Lagarias,9999-01-01
21987,Dipankar,Fontet,9999-01-01
22008,Karlis,Ferretti,9999-01-01
22017,Mamdouh,Staudhammer,9999-01-01
22023,Mart,Vidya,9999-01-01
22041,Arve,Naudin,9999-01-01
22055,Aiichiro,Parhami,9999-01-01
22065,Shichao,Ozeri,9999-01-01
22072,Kasturi,Pettit,9999-01-01
22075,Theron,Llado,9999-01-01
22093,Jaroslava,Wielonsky,9999-01-01
22102,Yaghout,Puppo,9999-01-01
22118,Ramalingam,Ruther,9999-01-01
22135,Guiseppe,Nyrup,9999-01-01
22150,Kristina,Zweizig,9999-01-01
22208,Guangming,Journel,9999-01-01
22209,Abdulla,Munck,9999-01-01
22220,Masami,Ermel,9999-01-01
22224,Brendon,Rohrbach,9999-01-01
22225,Heon,Harllee,9999-01-01
22249,Bilhanan,Marchesini,9999-01-01
22250,Fumino,Koblitz,9999-01-01
22262,Kwangho,Morrin,9999-01-01
22264,Adam,Lung,9999-01-01
22272,Marin,Hertweck,9999-01-01
22287,Geraldo,Streng,9999-01-01
22292,Ekawit,Bernardinello,9999-01-01
22297,Huican,Feldmann,9999-01-01
22307,Billur,Hagimont,9999-01-01
22309,Lena,Liedekerke,9999-01-01
22316,Zhenbing,Erev,9999-01-01
22322,Kwok,Levergood,9999-01-01
22350,Gad,Vigier,9999-01-01
22364,Becky,Poehlman,9999-01-01
22365,Sumali,Kading,9999-01-01
22369,Xuejun,Ranum,9999-01-01
22392,Berhard,Pell,9999-01-01
22416,Feiyu,Syrotiuk,9999-01-01
22418,Xinan,Chandrasekhar,9999-01-01
22429,Franziska,Terekhov,9999-01-01
22451,Jasminko,Bresenham,9999-01-01
22457,Changho,Fritzsche,9999-01-01
22479,Toshimitsu,Garnham,9999-01-01
22515,Howell,Brendel,9999-01-01
22538,Shridhar,Syang,9999-01-01
22546,Xuejia,Kavanagh,9999-01-01
22557,Abdulla,Luon,9999-01-01
22566,Basant,Hebden,9999-01-01
22569,Dayanand,Paludetto,9999-01-01
22600,Shakhar,Callaway,9999-01-01
22607,Cedric,Mateescu,9999-01-01
22609,Zvonko,Baalen,9999-01-01
22642,Houman,Leonhardt,9999-01-01
22649,Reuven,Driscoll,9999-01-01
22659,Mitsuyuki,Peck,9999-01-01
22665,Arra,Rabejac,9999-01-01
22682,Kristina,Ananiadou,9999-01-01
22702,Faiza,Reeken,9999-01-01
22713,Gil,Luff,9999-01-01
22717,Leif,Anger,9999-01-01
22726,Steve,Shanbhogue,9999-01-01
22742,Adhemar,Melski,9999-01-01
22745,Yishai,Yavatkar,9999-01-01
22772,Sandeepan,McClurg,9999-01-01
22776,Ekawit,Whitcomb,9999-01-01
22781,Halsur,Malabarba,9999-01-01
22782,Toshimitsu,Luca,9999-01-01
22783,Takahiro,Beerel,9999-01-01
22792,Eldridge,Perfilyeva,9999-01-01
22794,Adib,Schiper,9999-01-01
22803,Pranas,Azevdeo,9999-01-01
22811,Yoshinari,Birch,9999-01-01
22813,Alair,Wynblatt,9999-01-01
22833,Alassane,Plessier,9999-01-01
22838,Brendon,Markovitch,9999-01-01
22841,Hinrich,Walstra,9999-01-01
22852,Marin,Birjandi,9999-01-01
22854,Trygve,Koblitz,9999-01-01
22876,Make,Godskesen,9999-01-01
22895,Sivanarayana,Milicic,9999-01-01
22900,Idoia,Kugler,9999-01-01
22901,Zhensheng,Prenel,9999-01-01
22914,Mariusz,Bernick,9999-01-01
22928,Sanjeeva,Angot,9999-01-01
22932,Adel,Falck,9999-01-01
22934,Parviz,Plumb,9999-01-01
22987,Jeanna,Pehl,9999-01-01
22989,Pohua,Sinitsyn,9999-01-01
23000,Arfst,Murillo,9999-01-01
23023,Premsyl,Lenart,9999-01-01
23026,Junichi,Lortz,9999-01-01
23044,Pintsang,Honglei,9999-01-01
23046,Mostafa,Bergere,9999-01-01
23049,Zhenbing,Gurbaxani,9999-01-01
23050,Shigehito,Merel,9999-01-01
23054,Ranga,Ballarin,9999-01-01
23057,Tomokazu,Peek,9999-01-01
23062,Divier,Jarecki,9999-01-01
23068,Eldridge,Brlek,9999-01-01
23078,Olivera,Lorin,9999-01-01
23090,Xiahua,Itschner,9999-01-01
23103,Golgen,Panienski,9999-01-01
23114,Suzette,Taubenfeld,9999-01-01
23121,Fai,Gimbel,9999-01-01
23130,Zine,Randt,9999-01-01
23154,Subhada,Luga,9999-01-01
23161,Elliott,Bernini,9999-01-01
23191,Christ,Werthner,9999-01-01
23194,Shai,Setia,9999-01-01
23195,Mark,Ertl,9999-01-01
23201,Oldrich,Katalagarianos,9999-01-01
23209,Ortrud,Schwaller,9999-01-01
23215,Hatem,Horswill,9999-01-01
23219,Radhakrishnan,Baez,9999-01-01
23220,Christoper,Back,9999-01-01
23250,Alexius,Rosaz,9999-01-01
23255,Mototsugu,Zolotykh,9999-01-01
23259,Kayoko,Heuser,9999-01-01
23269,Aamer,Szmurlo,9999-01-01
23305,Takahiro,Aloia,9999-01-01
23323,Siamak,Alvarado,9999-01-01
23327,Gianluca,Christianini,9999-01-01
23330,Aloke,Cooley,9999-01-01
23344,Shih,Denti,9999-01-01
23348,Kwangjo,Quaggetto,9999-01-01
23368,Changho,Stroustrup,9999-01-01
23374,Samphel,Gecsei,9999-01-01
23382,Kiyomitsu,Perz,9999-01-01
23404,Anneli,Gini,9999-01-01
23407,Maha,Ramsey,9999-01-01
23408,Dulce,Rousseau,9999-01-01
23410,Shao,Brattka,9999-01-01
23417,Kazuhira,Carrere,9999-01-01
23419,Geraldo,Marsiglia,9999-01-01
23421,Hironoby,Denti,9999-01-01
23454,Heejo,Felcyn,9999-01-01
23465,Martien,Walstra,9999-01-01
23472,Shahaf,Naumovich,9999-01-01
23474,Mori,Plessier,9999-01-01
23477,Stein,Heping,9999-01-01
23486,Mara,Brendel,9999-01-01
23497,Stevo,Sevcikova,9999-01-01
23499,Noritoshi,Flasterstein,9999-01-01
23506,Shiv,Luck,9999-01-01
23518,Gritta,Wossner,9999-01-01
23526,Sanjay,Kornyak,9999-01-01
23554,Toshiki,Bail,9999-01-01
23573,Hercules,Steinauer,9999-01-01
23577,Bezalel,Papsdorf,9999-01-01
23581,Houman,Narlikar,9999-01-01
23592,Marek,Templeman,9999-01-01
23594,Mooi,Anido,9999-01-01
23605,Arif,Clouatre,9999-01-01
23606,Theirry,Zirintsis,9999-01-01
23608,Shahab,Schusler,9999-01-01
23612,Otmar,Portugali,9999-01-01
23615,Hyuncheol,Matheson,9999-01-01
23620,Clyde,Reeker,9999-01-01
23622,Siamak,Rosiles,9999-01-01
23640,Leucio,Mamelak,9999-01-01
23643,Mariangiola,Ozeri,9999-01-01
23648,Jinxi,Luiz,9999-01-01
23666,Hein,Theuretzbacher,9999-01-01
23668,Odoardo,Penn,9999-01-01
23670,Zvonko,Segond,9999-01-01
23674,Saeed,Maierhofer,9999-01-01
23696,Sibyl,Papastamatiou,9999-01-01
23743,Jinpo,Milicia,9999-01-01
23750,Uma,Bratsberg,9999-01-01
23761,Jouni,Menhardt,9999-01-01
23777,Juichirou,Kilgore,9999-01-01
23806,Teunis,Junet,9999-01-01
23810,Barry,Fritzsche,9999-01-01
23831,Theron,Talmor,9999-01-01
23835,Yoshinari,Hennings,9999-01-01
23844,George,Ladret,9999-01-01
23852,Irena,Stafford,9999-01-01
23857,Kristen,Frijda,9999-01-01
23863,Eben,Keustermans,9999-01-01
23870,Sangeeta,Veeraraghavan,9999-01-01
23875,Waiman,Encarnacion,9999-01-01
23880,Hairong,Angelopoulos,9999-01-01
23891,Sajjan,Terlouw,9999-01-01
23929,Zhensheng,Armand,9999-01-01
23945,Alain,Crelier,9999-01-01
23950,Chriss,Rajala,9999-01-01
23969,Elgin,Sullins,9999-01-01
23988,Jayesh,Boyle,9999-01-01
23993,Gian,Ghalwash,9999-01-01
24000,Bingning,Bade,9999-01-01
24012,Kauko,Hiltgen,9999-01-01
24029,Heekeun,Maksimenko,9999-01-01
24034,Murthy,Validov,9999-01-01
24036,Shir,Falck,9999-01-01
24048,Fun,Comyn,9999-01-01
24061,Shounak,Pellegrinelli,9999-01-01
24098,Florina,Syang,9999-01-01
24108,Shaz,Kushnir,9999-01-01
24129,Bilhanan,Schurmann,9999-01-01
24130,Elrique,Seiwald,9999-01-01
24145,Shugo,Pusterhofer,9999-01-01
24146,Danai,Ferretti,9999-01-01
24150,Ramachenga,Birta,9999-01-01
24170,Alain,Birrer,9999-01-01
24199,Iara,Bach,9999-01-01
24241,Naftali,Doering,9999-01-01
24247,Shaz,Hatcliff,9999-01-01
24255,Serge,Boyle,9999-01-01
24277,Sanjeeva,Gammage,9999-01-01
24290,Chikako,Bernini,9999-01-01
24316,Feiyu,Cincotta,9999-01-01
24343,Uri,Baca,9999-01-01
24351,Heeju,Olivero,9999-01-01
24376,Mokhtar,Rosaz,9999-01-01
24378,Mads,Argence,9999-01-01
24379,Pranav,Sichman,9999-01-01
24382,Patricio,Billingsley,9999-01-01
24389,Kenroku,Shimshoni,9999-01-01
24395,Odinaldo,Krohm,9999-01-01
24403,Shen,Barbanera,9999-01-01
24406,Mang,Bernatsky,9999-01-01
24407,Mahmut,Guenter,9999-01-01
24410,Morrie,Wossner,9999-01-01
24419,Xiaoshan,Assaf,9999-01-01
24429,Murthy,Anger,9999-01-01
24443,Rasiah,Usdin,9999-01-01
24450,Tuval,Peron,9999-01-01
24458,Abdulla,Granlund,9999-01-01
24477,Rayond,Takkinen,9999-01-01
24483,Filipe,Muhlberg,9999-01-01
24486,Kerhong,Quaggetto,9999-01-01
24492,Mori,Asrin,9999-01-01
24508,Uzi,Penn,9999-01-01
24511,Hirochika,Radhakrishnan,9999-01-01
24542,Mori,Cochrane,9999-01-01
24543,Mani,Eiron,9999-01-01
24559,Armond,Zeleznik,9999-01-01
24563,Genta,Benner,9999-01-01
24583,Aleksandar,Gerteisen,9999-01-01
24585,Jaques,Rullman,9999-01-01
24587,Elzbieta,Warwick,9999-01-01
24596,Ayonca,Stranks,9999-01-01
24611,Shigehiro,Rodier,9999-01-01
24623,Jordanka,Beutelspacher,9999-01-01
24646,Patricia,Takkinen,9999-01-01
24675,Arumugam,Vieri,9999-01-01
24677,Boaz,Escriba,9999-01-01
24682,Nigel,Ginesta,9999-01-01
24705,Luisa,Jervis,9999-01-01
24711,Gritta,Melton,9999-01-01
24718,Shahar,Castellani,9999-01-01
24719,Khalid,Bugrara,9999-01-01
24743,Muneo,Azadmanesh,9999-01-01
24746,Tianruo,Tsukuda,9999-01-01
24753,Maha,Vesel,9999-01-01
24759,Chaosheng,Sommen,9999-01-01
24775,Ziyad,Spelt,9999-01-01
24780,Yakichi,Godskesen,9999-01-01
24781,Yefim,Xiaoshan,9999-01-01
24783,Sorina,Siksek,9999-01-01
24786,Odysseas,Collavizza,9999-01-01
24792,Rasikan,Casperson,9999-01-01
24793,Kristen,Brizzi,9999-01-01
24795,Ulf,Chachaty,9999-01-01
